custom_id,paper_id,claim_index,claim,support_level,support_refs
10.1002_pchj.259,10.1002_pchj.259,3,"Third-party sanctions (especially punishment and TP/R) improve the alignment between contribution and payoff, and can increase group earnings.",medium,Results: Relationship between third-party sanction behaviors and PGG-player's earnings | Figure 4 | Discussion
10.1002_pchj.259,10.1002_pchj.259,4,Third-party reward alone does not significantly increase cooperation or group earnings compared to baseline.,high,Results: Changes in level of cooperation | Figure 1 | Discussion | Conclusions
10.1002_pchj.259,10.1002_pchj.259,5,"The frequency and expenditure of third-party sanctions do not differ significantly between punishment, reward, and combined conditions, but the strategies used by third parties differ.",high,Results: Characteristics of third-party sanctioning behaviors | Discussion | Conclusions
10.1002_per.474,10.1002_per.474,1,"Positive and negative reciprocity are distinct individual difference dimensions that predict willingness to reward or punish others in allocation tasks, even at personal cost.",high,Study 1: Criterion-related validity | Study 2: Results and discussion | General Discussion
10.1002_per.474,10.1002_per.474,2,"Reciprocity as an internalized norm can motivate costly punishment and reward, even in one-shot or anonymous settings where strategic incentives are absent.",high,Introduction | Internalized norm of reciprocity | General Discussion
10.1002_per.474,10.1002_per.474,3,"Positive reciprocity predicts greater rewarding of positive behavior, while negative reciprocity predicts greater punishment of negative behavior; these effects are robust across cultures.",high,Study 1: Criterion-related validity | Study 2: Results and discussion | Psychometric properties
10.1002_per.474,10.1002_per.474,4,"The PNR scales are distinct from general prosocial orientation and Big Five personality traits, and provide unique predictive value for reciprocal behavior.",medium,Construct-related validity | Table 3
10.1002_per.474,10.1002_per.474,5,"The studies do not directly address group efficiency, welfare, or the effect of punishment on group-level outcomes in repeated social dilemmas.",high,Paper design throughout | General Discussion | Outcomes reported
10.1002_per.797,10.1002_per.797,1,"A cue of being watched increases cooperative behavior (donation to a public good) among individuals with a strong prevention focus, but decreases it among those with a weak prevention focus.",high,Study 1 Results | Table 1 | Figure 2 | Study 2 Results | Table 2 | Figure 3 | Figure 4
10.1002_per.797,10.1002_per.797,2,Promotion focus does not significantly predict cooperative behavior in this context.,high,Study 1 Results | Regression analyses
10.1002_per.797,10.1002_per.797,3,Interpersonal sensitivity (empathic concern) does not mediate the effect of prevention focus and reputational cue on donation behavior.,medium,Study 2 Results | Mediated moderation
10.1002_per.797,10.1002_per.797,4,No explicit punishment or sanctioning mechanism is present; the effect is due to reputational cues.,high,Method sections | Discussion
10.1002_per.830,10.1002_per.830,1,The presence of punishment in a public goods game increases individual contributions to the public good.,high,Experiment 1 Results and Discussion | Experiment 2 Results and Discussion | General Discussion
10.1002_per.830,10.1002_per.830,2,"Individuals low in Honesty-Humility increase their contributions substantially when punishment is possible, while those high in Honesty-Humility contribute at a high level regardless of punishment.",high,Experiment 1 Results and Discussion | Experiment 2 Results and Discussion | Figure 1 | General Discussion
10.1002_per.830,10.1002_per.830,3,"Group efficiency (simulated group gain) increases with the number of high Honesty-Humility members in the group, even in the absence of punishment.",medium,A simulation of social efficiency depending on Honesty-Humility | Figure 2
10.1002_per.830,10.1002_per.830,4,"The effects of punishment and Honesty-Humility on contributions are robust to sample size, time lag between personality and PGG measurement, and order of conditions.",high,Experiment 2 Results and Discussion | Order manipulation in Experiment 1
10.1002_soej.12391,10.1002_soej.12391,1,"Entrepreneurs exhibit higher and increasing cooperation (more production, less theft, more collective protection) than students in a repeated property rights dilemma game.",high,Section 5 Experimental Results | Table 2 | Table 4 | Figure 1 | Conclusion
10.1002_soej.12391,10.1002_soej.12391,2,"Entrepreneurs are more likely than students to vote for mandatory collective protection (akin to a tax), but this institutional change does not substantially alter their cooperative behavior.",high,Section 5 Experimental Results | Table 2 | VOTE treatment discussion
10.1002_soej.12391,10.1002_soej.12391,3,"There is no evidence that theft as retaliation (ad hoc punishment) explains the higher cooperation among entrepreneurs; if anything, students use retaliatory theft more.",medium,Section on Dynamics Trends in Cooperation | Table 5 | Conclusion
10.1002_soej.12391,10.1002_soej.12391,4,"More successful entrepreneurs in real-world business are more cooperative in the lab (more production, less theft) in initial decisions.",high,Section Heterogeneity among Entrepreneurs | Table 6 | Table 7 | Conclusion
10.1002_soej.12487,10.1002_soej.12487,1,Allocator mechanisms with flexible allocation rules lead to significantly higher collective good provision than equal-share baselines.,high,Section 5.1 Overview of group-level provision decisions | Table 2 | Table 3 | Result 1 | Figure 1
10.1002_soej.12487,10.1002_soej.12487,2,"The most flexible allocator mechanism (PA-Flex) yields the highest group provision, though with greater variance due to some ineffective allocators.",high,Section 5.1 | Table 2 | Result 1 | Discussion of PA-Flex group variance
10.1002_soej.12487,10.1002_soej.12487,3,"Allocator mechanisms with more flexibility (PA-Flex, PA-Rules) lead to significantly higher provision than less flexible mechanisms (PA-SWW).",high,Section 5.1 | Table 3 Model 2 | Result 2
10.1002_soej.12487,10.1002_soej.12487,4,"Allocators generally allocate shares based on contributors' relative provision, but some allocators in the most flexible treatment do not, leading to lower provision in those groups.",high,Section 5.3 Allocator individual-level analysis | Figure 3 | Table 5 | Result 4
10.1002_soej.12487,10.1002_soej.12487,5,"Low contributors are not always sufficiently punished with low shares, and such insufficient punishment is less effective at increasing future contributions.",medium,Section 5.3 | Result 5
10.1002_soej.12626,10.1002_soej.12626,1,Full communication (all players can communicate) yields significantly higher average payoffs than partial or no communication in repeated collusion games.,high,Section 5.1 Results | Table 7 | Conclusion
10.1002_soej.12626,10.1002_soej.12626,2,"Partial communication structures (with an isolated player or a leader) do not improve payoffs over no communication, and can result in lower payoffs due to costly punishment after deviations.",high,Section 5.1 Results | Table 7 | Conclusion
10.1002_soej.12626,10.1002_soej.12626,3,"The structure of the communication network determines the type of messages sent (pure promises vs. promise and threat), which in turn affects cooperation and efficiency.",high,Section 5.2 Communication | Table 8 | Figure 3 | Conclusion
10.1002_soej.12626,10.1002_soej.12626,4,Punishment via threat/follow-through in communication (not via explicit punishment mechanisms) can reduce efficiency when deviations occur.,medium,Section 5.1 Results | Section 5.2 Communication | Conclusion
10.1002_soej.12626,10.1002_soej.12626,5,"Communication increases cooperation rates, but only full communication reliably increases efficiency.",high,Section 5.1 Results | Figure 2 | Table 4 | Table 5 | Conclusion
10.1006_game.1994.1035,10.1006_game.1994.1035,1,"Cooperation rates are low in single-stage and two-stage games, but substantially higher in ten-stage games with the opportunity for punishment via switching.",high,Section 4 Results | Table I | Conclusion
10.1006_game.1994.1035,10.1006_game.1994.1035,2,The ability to punish by switching partners is not sufficient to increase cooperation in short (two-stage) games; a longer time horizon is necessary.,high,Section 4 Results | Table I | Conclusion
10.1006_game.1994.1035,10.1006_game.1994.1035,3,"Punishment (switching away from defectors) and reward (reselecting cooperators) behaviors are common in repeated games, but only the longer (ten-stage) games see a substantial increase in cooperation.",high,Section 4 Results | Table II | Conclusion
10.1006_game.1994.1035,10.1006_game.1994.1035,4,The increase in cooperation in ten-stage games is attributed to both the opportunity to build a reputation for punishing/rewarding and the higher cost to B or C of being switched away from early in the game.,medium,Section 4 Results | Discussion of Figure 2 | Conclusion
10.1006_game.1998.0638,10.1006_game.1998.0638,1,"The availability of punishment increases the frequency of efficient, cooperative outcomes (SJM) in single-play games.",high,Section 6 RESULTS: TESTS OF HYPOTHESES | Table II | H2
10.1006_game.1998.0638,10.1006_game.1998.0638,2,"Repeated play with the same partner increases cooperation and efficiency beyond single-play, especially under complete information.",high,Section 6 RESULTS: TESTS OF HYPOTHESES | Table II | H3 | Section 7 EVOLUTION ACROSS REPETITION BLOCKS | Tables III-IV
10.1006_game.1998.0638,10.1006_game.1998.0638,3,"Private payoff information reduces cooperation and efficient outcomes, supporting noncooperative equilibrium predictions.",high,Section 6 RESULTS: TESTS OF HYPOTHESES | Table II | H4 | Section 7 | Table V
10.1006_game.1998.0638,10.1006_game.1998.0638,4,"On average, subjects who cooperate and reciprocate achieve higher payoffs than those who play myopically, even in one-shot games with punishment.",medium,Section 6 | Table II | Discussion of E(pi_2|Left) and E(pi_1|Defect)
10.1006_game.1998.0638,10.1006_game.1998.0638,5,The effect of punishment on efficiency is positive but is less important than the effects of repeated interaction and complete information.,medium,Section 6 | Section 9 DISCUSSION
10.1006_jeth.2000.2655,10.1006_jeth.2000.2655,1,Switching costs can enable cooperation in finitely repeated Prisoners' Dilemma games if the incentive to punish is greater than the incentive to cheat.,high,Section 3: Cooperation in the Prisoners' Dilemma | Theorem 1 | Proof of Theorem 1
10.1006_jeth.2000.2655,10.1006_jeth.2000.2655,2,"If the incentive to cheat exceeds the incentive to punish, mutual defection is the unique equilibrium in the Prisoners' Dilemma with switching costs.",high,Section 3: Cooperation in the Prisoners' Dilemma | Theorem 2 | Appendix B
