custom_id,paper_type_primary,paper_type_empirical,paper_type_experimental,relevance_pgg_or_variant,relevance_punishment_or_sanctions,relevance_efficiency_or_related_payoff_outcome,outcomes_primary_outcome_type,dimension_contextual_or_better_count,dimension_informative_direct_count
10.1016_j.amc.2020.125698,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.amc.2020.125705,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.amc.2020.125835,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.amc.2021.126047,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.amc.2021.126074,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.amc.2021.126433,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,0
10.1016_j.amc.2021.126586,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.amc.2021.126590,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,9,5
10.1016_j.amc.2021.126624,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,9,9
10.1016_j.amc.2021.126797,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,6,6
10.1016_j.amc.2022.127069,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.amc.2022.127308,theory,N/A,N/A,exact,exact,close,efficiency_or_payoff,8,8
10.1016_j.amc.2022.127567,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.amc.2022.127578,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,5,0
10.1016_j.amc.2022.127612,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.amc.2022.127703,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.amc.2022.127723,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.amc.2022.127818,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,4,4
10.1016_j.amc.2023.127853,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,5,5
10.1016_j.amc.2023.128168,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.amc.2023.128172,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,8,8
10.1016_j.amc.2023.128247,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,8,8
10.1016_j.amc.2023.128350,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,5
10.1016_j.amc.2023.128445,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.amc.2023.128484,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.amc.2024.128534,theory,N/A,N/A,exact,exact,close,mixed,10,10
10.1016_j.amc.2024.128553,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,12,12
10.1016_j.amc.2024.128646,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.amc.2024.128745,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,6,6
10.1016_j.amc.2024.128836,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.amc.2024.128844,theory,N/A,N/A,exact,close,close,non_payoff_behavior,9,9
10.1016_j.amc.2024.128864,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.amc.2024.129156,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,6,5
10.1016_j.amc.2024.129249,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.amc.2025.129309,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,10,9
10.1016_j.amc.2025.129367,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,6,6
10.1016_j.amc.2025.129381,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.amc.2025.129397,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,0
10.1016_j.amc.2025.129545,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.amc.2025.129562,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.anbehav.2016.01.010,empirical,experimental,lab_experiment,adjacent,adjacent,close,mixed,7,6
10.1016_j.anbehav.2023.08.014,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.asej.2022.102006,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,4
10.1016_j.bandc.2012.09.009,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,7,0
10.1016_j.beproc.2012.06.001,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.biosystems.2018.10.015,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,5,5
10.1016_j.biosystems.2024.105362,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,3,3
10.1016_j.chaos.2012.01.004,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,4,4
10.1016_j.chaos.2013.07.016,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2015.06.002,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.chaos.2016.08.015,theory,N/A,N/A,close,adjacent,adjacent,non_payoff_behavior,4,3
10.1016_j.chaos.2016.10.003,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.chaos.2016.12.008,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2017.06.015,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2017.10.016,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.chaos.2018.01.019,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2018.02.035,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.chaos.2018.03.029,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,4,4
10.1016_j.chaos.2018.03.036,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2018.12.040,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.chaos.2019.01.004,theory,N/A,N/A,adjacent,exact,close,mixed,7,5
10.1016_j.chaos.2019.04.015,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2019.109398,empirical,experimental,lab_experiment,adjacent,exact,close,mixed,6,6
10.1016_j.chaos.2019.109422,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2019.109423,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,8,7
10.1016_j.chaos.2019.109517,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.chaos.2019.109518,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.chaos.2020.109715,theory,N/A,N/A,exact,exact,close,non_payoff_behavior,7,7
10.1016_j.chaos.2021.111229,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,7,7
10.1016_j.chaos.2021.111395,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,4,4
10.1016_j.chaos.2021.111663,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,5,5
10.1016_j.chaos.2022.111948,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,0
10.1016_j.chaos.2022.111973,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2022.112298,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1016_j.chaos.2022.112413,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.chaos.2022.112432,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.chaos.2022.112747,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.chaos.2022.112849,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2022.112987,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,4,4
10.1016_j.chaos.2023.113218,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,3
10.1016_j.chaos.2023.113236,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,4,4
10.1016_j.chaos.2023.113295,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.chaos.2023.113318,theory,N/A,N/A,close,adjacent,close,non_payoff_behavior,7,7
10.1016_j.chaos.2023.113319,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.chaos.2023.113519,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.chaos.2023.113552,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2023.113562,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2023.113669,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2023.114011,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,4
10.1016_j.chaos.2023.114031,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,11,11
10.1016_j.chaos.2023.114385,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2024.114545,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2024.114547,theory,N/A,N/A,exact,adjacent,close,mixed,5,5
10.1016_j.chaos.2024.114651,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,6,4
10.1016_j.chaos.2024.114699,theory,N/A,N/A,close,exact,exact,efficiency_or_payoff,7,5
10.1016_j.chaos.2024.114754,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2024.114859,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,11,6
10.1016_j.chaos.2024.115003,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.chaos.2024.115095,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,4,2
10.1016_j.chaos.2024.115250,theory,N/A,N/A,adjacent,exact,close,non_payoff_behavior,8,8
10.1016_j.chaos.2024.115693,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,5
10.1016_j.chaos.2024.115778,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.chaos.2025.116135,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2025.116255,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,7,7
10.1016_j.chaos.2025.116295,theory,N/A,N/A,exact,adjacent,exact,efficiency_or_payoff,3,3
10.1016_j.chaos.2025.116297,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,6,6
10.1016_j.chaos.2025.116298,theory,N/A,N/A,exact,adjacent,adjacent,non_payoff_behavior,4,4
10.1016_j.chaos.2025.116323,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,4,3
10.1016_j.chieco.2022.101826,empirical,experimental,field_experiment,exact,exact,adjacent,non_payoff_behavior,8,8
10.1016_j.chieco.2024.102267,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,13,13
10.1016_j.chieco.2025.102459,empirical,experimental,lab_experiment,adjacent,exact,exact,efficiency_or_payoff,13,13
10.1016_j.cie.2018.02.040,theory,N/A,N/A,adjacent,close,adjacent,non_payoff_behavior,5,0
10.1016_j.cnsns.2021.105726,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,6,1
10.1016_j.cognition.2017.01.017,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.cogsys.2005.11.010,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,9,2
10.1016_j.comnet.2011.07.011,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,9,8
10.1016_j.comnet.2011.11.013,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,7,6
10.1016_j.comnet.2012.08.012,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1016_j.conb.2004.10.007,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,7,0
10.1016_j.copsyc.2021.06.020,theory,N/A,N/A,adjacent,adjacent,adjacent,non_payoff_behavior,2,0
10.1016_j.copsyc.2021.08.033,theory,N/A,N/A,adjacent,adjacent,close,mixed,6,0
10.1016_j.copsyc.2021.09.003,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,0
10.1016_j.copsyc.2024.101849,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,1,0
10.1016_j.cosust.2014.08.002,theory,N/A,N/A,close,exact,close,mixed,4,1
10.1016_j.cub.2006.03.069,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.cub.2010.10.027,empirical,experimental,field_experiment,adjacent,exact,adjacent,non_payoff_behavior,5,0
10.1016_j.drugalcdep.2013.08.013,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,5
10.1016_j.ecocom.2018.06.001,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,5,5
10.1016_j.ecolecon.2006.11.003,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,5,1
10.1016_j.ecolecon.2008.01.015,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff,12,12
10.1016_j.ecolecon.2011.01.011,theory,N/A,N/A,close,close,adjacent,non_payoff_behavior,2,0
10.1016_j.ecolecon.2011.05.011,empirical,experimental,field_experiment,close,adjacent,exact,efficiency_or_payoff,9,9
10.1016_j.ecolecon.2013.05.013,theory,N/A,N/A,close,adjacent,exact,efficiency_or_payoff,3,2
10.1016_j.ecolecon.2013.08.010,empirical,experimental,lab_experiment,close,adjacent,exact,efficiency_or_payoff,9,9
10.1016_j.ecolecon.2015.04.005,empirical,experimental,lab_experiment,close,exact,adjacent,non_payoff_behavior,10,9
10.1016_j.ecolecon.2015.05.011,empirical,experimental,field_experiment,close,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.ecolecon.2019.106432,empirical,experimental,field_experiment,close,exact,exact,efficiency_or_payoff,12,12
10.1016_j.ecolecon.2022.107597,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior,10,10
10.1016_j.ecolecon.2023.107932,empirical,experimental,lab_experiment,exact,close,exact,efficiency_or_payoff,8,8
10.1016_j.ecolecon.2024.108388,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,9,9
10.1016_j.ecolecon.2024.108438,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,14,14
10.1016_j.econlet.2006.02.010,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,5
10.1016_j.econlet.2007.09.048,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.econlet.2008.12.012,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,10,10
10.1016_j.econlet.2009.08.024,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,9,9
10.1016_j.econlet.2012.08.002,empirical,experimental,lab_experiment,adjacent,exact,close,mixed,8,8
10.1016_j.econlet.2012.08.014,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,5,5
10.1016_j.econlet.2014.05.017,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.econlet.2016.12.025,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,8,8
10.1016_j.econlet.2017.01.016,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1016_j.econlet.2017.05.022,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.econlet.2018.07.043,empirical,experimental,lab_experiment,adjacent,exact,close,mixed,8,8
10.1016_j.econlet.2020.109155,empirical,experimental,lab_experiment,exact,exact,close,mixed,13,13
10.1016_j.ejor.2008.01.021,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,6,4
10.1016_j.ejpoleco.2009.10.002,theory,N/A,N/A,exact,close,adjacent,non_payoff_behavior,6,6
10.1016_j.ejpoleco.2009.11.006,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,2,2
10.1016_j.ejpoleco.2012.03.001,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,6,2
10.1016_j.ejpoleco.2013.11.005,empirical,experimental,lab_experiment,close,close,exact,efficiency_or_payoff,9,7
10.1016_j.ejpoleco.2022.102354,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.envsci.2014.05.006,empirical,experimental,field_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.eswa.2014.02.050,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,6,4
10.1016_j.euroecorev.2004.10.005,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.euroecorev.2008.09.005,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.euroecorev.2008.09.007,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1016_j.euroecorev.2010.04.003,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,11,11
10.1016_j.euroecorev.2012.05.003,empirical,experimental,lab_experiment,adjacent,close,exact,efficiency_or_payoff,10,10
10.1016_j.euroecorev.2012.09.008,empirical,experimental,field_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,0
10.1016_j.euroecorev.2013.11.012,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,8,6
10.1016_j.euroecorev.2014.11.009,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,8,8
10.1016_j.euroecorev.2015.06.004,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,9,9
10.1016_j.euroecorev.2016.08.004,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1016_j.euroecorev.2017.01.007,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.euroecorev.2017.07.013,empirical,experimental,lab_experiment,exact,adjacent,exact,efficiency_or_payoff,9,9
10.1016_j.euroecorev.2018.05.004,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,11,11
10.1016_j.euroecorev.2019.103346,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,11,11
10.1016_j.euroecorev.2021.103711,empirical,experimental,lab_experiment,close,adjacent,adjacent,non_payoff_behavior,11,11
10.1016_j.euroecorev.2021.103862,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,8,8
10.1016_j.euroecorev.2023.104466,empirical,experimental,lab_experiment,close,exact,exact,efficiency_or_payoff,8,8
10.1016_j.euroecorev.2023.104659,empirical,experimental,lab_experiment,adjacent,exact,exact,mixed,10,10
10.1016_j.euroecorev.2024.104682,empirical,experimental,lab_experiment,close,exact,close,non_payoff_behavior,10,10
10.1016_j.euroecorev.2024.104818,empirical,experimental,lab_experiment,adjacent,adjacent,adjacent,non_payoff_behavior,7,7
10.1016_j.euroecorev.2024.104885,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,6,6
10.1016_j.evolhumbehav.2004.03.002,theory,N/A,N/A,adjacent,exact,exact,efficiency_or_payoff,5,2
10.1016_j.evolhumbehav.2004.04.002,empirical,experimental,lab_experiment,exact,exact,exact,efficiency_or_payoff,10,10
10.1016_j.evolhumbehav.2004.08.001,theory,N/A,N/A,adjacent,exact,adjacent,non_payoff_behavior,7,7
10.1016_j.evolhumbehav.2006.06.001,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.evolhumbehav.2006.08.002,theory,N/A,N/A,close,exact,adjacent,non_payoff_behavior,3,2
10.1016_j.evolhumbehav.2007.04.001,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.evolhumbehav.2007.08.002,empirical,experimental,lab_experiment,exact,exact,adjacent,non_payoff_behavior,10,10
10.1016_j.evolhumbehav.2008.01.001,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,7,4
10.1016_j.evolhumbehav.2013.10.001,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,4,0
10.1016_j.evolhumbehav.2014.02.002,theory,N/A,N/A,exact,exact,exact,efficiency_or_payoff,5,4
10.1016_j.evolhumbehav.2014.09.001,theory,N/A,N/A,exact,exact,adjacent,non_payoff_behavior,13,13
10.1016_j.evolhumbehav.2015.02.002,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
10.1016_j.evolhumbehav.2015.02.003,theory,N/A,N/A,adjacent,adjacent,exact,efficiency_or_payoff,3,3
10.1016_j.evolhumbehav.2015.06.002,theory,N/A,N/A,adjacent,exact,close,efficiency_or_payoff,5,2
10.1016_j.evolhumbehav.2015.12.004,empirical,experimental,lab_experiment,exact,exact,close,mixed,9,9
10.1016_j.evolhumbehav.2016.02.001,empirical,experimental,lab_experiment,adjacent,adjacent,exact,efficiency_or_payoff,9,9
10.1016_j.evolhumbehav.2017.07.003,empirical,experimental,lab_experiment,adjacent,exact,adjacent,non_payoff_behavior,9,9
